   0.4604604605E-0001   0.9982543706E-0001   0.0000000000E+0000   0.1952790318E+0001   0.0000000000E+0000   0.1952790318E+0001
   0.4704704705E-0001   0.9981739604E-0001   0.0000000000E+0000   0.1951735682E+0001   0.0000000000E+0000   0.1951735682E+0001
   0.4804804805E-0001   0.9980917076E-0001   0.0000000000E+0000   0.1950679731E+0001   0.0000000000E+0000   0.1950679731E+0001
   0.4904904905E-0001   0.9980074923E-0001   0.0000000000E+0000   0.1949622458E+0001   0.0000000000E+0000   0.1949622458E+0001
   0.5005005005E-0001   0.9979213052E-0001   0.0000000000E+0000   0.1948563857E+0001   0.0000000000E+0000   0.1948563857E+0001
   0.5105105105E-0001   0.9978331366E-0001   0.0000000000E+0000   0.1947503920E+0001   0.0000000000E+0000   0.1947503920E+0001
   0.5205205205E-0001   0.9977429613E-0001   0.0000000000E+0000   0.1946442638E+0001   0.0000000000E+0000   0.1946442638E+0001
   0.5305305305E-0001   0.9976501741E-0001   0.0000000000E+0000   0.1945379944E+0001   0.0000000000E+0000   0.1945379944E+0001
   0.5405405405E-0001   0.9975553628E-0001   0.0000000000E+0000   0.1944315892E+0001   0.0000000000E+0000   0.1944315892E+0001
   0.5505505506E-0001   0.9974585179E-0001   0.0000000000E+0000   0.1943250473E+0001   0.0000000000E+0000   0.1943250473E+0001
   0.5605605606E-0001   0.9973596295E-0001   0.0000000000E+0000   0.1942183680E+0001   0.0000000000E+0000   0.1942183680E+0001
   0.5705705706E-0001   0.9972591195E-0001   0.0000000000E+0000   0.1941115507E+0001   0.0000000000E+0000   0.1941115507E+0001
   0.5805805806E-0001   0.9971566195E-0001   0.0000000000E+0000   0.1940045945E+0001   0.0000000000E+0000   0.1940045945E+0001
   0.5905905906E-0001   0.9970520574E-0001   0.0000000000E+0000   0.1938974987E+0001   0.0000000000E+0000   0.1938974987E+0001
   0.6006006006E-0001   0.9969451042E-0001   0.0000000000E+0000   0.1937902594E+0001   0.0000000000E+0000   0.1937902594E+0001
   0.6106106106E-0001   0.9968356458E-0001   0.0000000000E+0000   0.1936828749E+0001   0.0000000000E+0000   0.1936828749E+0001
   0.6206206206E-0001   0.9967240823E-0001   0.0000000000E+0000   0.1935753484E+0001   0.0000000000E+0000   0.1935753484E+0001
   0.6306306306E-0001   0.9966104040E-0001   0.0000000000E+0000   0.1934676792E+0001   0.0000000000E+0000   0.1934676792E+0001
   0.6406406406E-0001   0.9964946015E-0001   0.0000000000E+0000   0.1933598666E+0001   0.0000000000E+0000   0.1933598666E+0001
   0.6506506507E-0001   0.9963770830E-0001   0.0000000000E+0000   0.1932519098E+0001   0.0000000000E+0000   0.1932519098E+0001
   0.6606606607E-0001   0.9962575943E-0001   0.0000000000E+0000   0.1931438080E+0001   0.0000000000E+0000   0.1931438080E+0001
   0.6706706707E-0001   0.9961352599E-0001   0.0000000000E+0000   0.1930355536E+0001   0.0000000000E+0000   0.1930355536E+0001
   0.6806806807E-0001   0.9960106255E-0001   0.0000000000E+0000   0.1929271512E+0001   0.0000000000E+0000   0.1929271512E+0001
   0.6906906907E-0001   0.9958838149E-0001   0.0000000000E+0000   0.1928186014E+0001   0.0000000000E+0000   0.1928186014E+0001
   0.7007007007E-0001   0.9957548184E-0001   0.0000000000E+0000   0.1927099035E+0001   0.0000000000E+0000   0.1927099035E+0001
   0.7107107107E-0001   0.9956236268E-0001   0.0000000000E+0000   0.1926010567E+0001   0.0000000000E+0000   0.1926010567E+0001
   0.7207207207E-0001   0.9954906538E-0001   0.0000000000E+0000   0.1924920603E+0001   0.0000000000E+0000   0.1924920603E+0001
   0.7307307307E-0001   0.9953548309E-0001   0.0000000000E+0000   0.1923829047E+0001   0.0000000000E+0000   0.1923829047E+0001
   0.7407407407E-0001   0.9952167303E-0001   0.0000000000E+0000   0.1922735971E+0001   0.0000000000E+0000   0.1922735971E+0001
   0.7507507508E-0001   0.9950763922E-0001   0.0000000000E+0000   0.1921641375E+0001   0.0000000000E+0000   0.1921641375E+0001
   0.7607607608E-0001   0.9949338073E-0001   0.0000000000E+0000   0.1920545250E+0001   0.0000000000E+0000   0.1920545250E+0001
   0.7707707708E-0001   0.9947889662E-0001   0.0000000000E+0000   0.1919447588E+0001   0.0000000000E+0000   0.1919447588E+0001
   0.7807807808E-0001   0.9946414988E-0001   0.0000000000E+0000   0.1918348323E+0001   0.0000000000E+0000   0.1918348323E+0001
   0.7907907908E-0001   0.9944918270E-0001   0.0000000000E+0000   0.1917247461E+0001   0.0000000000E+0000   0.1917247461E+0001
   0.8008008008E-0001   0.9943398664E-0001   0.0000000000E+0000   0.1916145038E+0001   0.0000000000E+0000   0.1916145038E+0001
   0.8108108108E-0001   0.9941856076E-0001   0.0000000000E+0000   0.1915041045E+0001   0.0000000000E+0000   0.1915041045E+0001
   0.8208208208E-0001   0.9940290415E-0001   0.0000000000E+0000   0.1913935475E+0001   0.0000000000E+0000   0.1913935475E+0001
   0.8308308308E-0001   0.9938694467E-0001   0.0000000000E+0000   0.1912828248E+0001   0.0000000000E+0000   0.1912828248E+0001
   0.8408408408E-0001   0.9937075839E-0001   0.0000000000E+0000   0.1911719388E+0001   0.0000000000E+0000   0.1911719388E+0001
   0.8508508509E-0001   0.9935437209E-0001   0.0000000000E+0000   0.1910608925E+0001   0.0000000000E+0000   0.1910608925E+0001
   0.8608608609E-0001   0.9933775090E-0001   0.0000000000E+0000   0.1909496851E+0001   0.0000000000E+0000   0.1909496851E+0001
   0.8708708709E-0001   0.9932088910E-0001   0.0000000000E+0000   0.1908383154E+0001   0.0000000000E+0000   0.1908383154E+0001
   0.8808808809E-0001   0.9930367564E-0001   0.0000000000E+0000   0.1907267715E+0001   0.0000000000E+0000   0.1907267715E+0001
   0.8908908909E-0001   0.9928624823E-0001   0.0000000000E+0000   0.1906150641E+0001   0.0000000000E+0000   0.1906150641E+0001
   0.9009009009E-0001   0.9926864389E-0001   0.0000000000E+0000   0.1905031922E+0001   0.0000000000E+0000   0.1905031922E+0001
   0.9109109109E-0001   0.9925079964E-0001   0.0000000000E+0000   0.1903911551E+0001   0.0000000000E+0000   0.1903911551E+0001
   0.9209209209E-0001   0.9923262214E-0001   0.0000000000E+0000   0.1902789428E+0001   0.0000000000E+0000   0.1902789428E+0001
   0.9309309309E-0001   0.9921416622E-0001   0.0000000000E+0000   0.1901665599E+0001   0.0000000000E+0000   0.1901665599E+0001
   0.9409409409E-0001   0.9919550088E-0001   0.0000000000E+0000   0.1900540093E+0001   0.0000000000E+0000   0.1900540093E+0001
   0.9509509510E-0001   0.9917665094E-0001   0.0000000000E+0000   0.1899412900E+0001   0.0000000000E+0000   0.1899412900E+0001
   0.9609609610E-0001   0.9915746794E-0001   0.0000000000E+0000   0.1898283925E+0001   0.0000000000E+0000   0.1898283925E+0001
   0.9709709710E-0001   0.9913799033E-0001   0.0000000000E+0000   0.1897153199E+0001   0.0000000000E+0000   0.1897153199E+0001
   0.9809809810E-0001   0.9911826429E-0001   0.0000000000E+0000   0.1896020760E+0001   0.0000000000E+0000   0.1896020760E+0001
   0.9909909910E-0001   0.9909836586E-0001   0.0000000000E+0000   0.1894886601E+0001   0.0000000000E+0000   0.1894886601E+0001
   0.1001001001E+0000   0.9907813017E-0001   0.0000000000E+0000   0.1893750600E+0001   0.0000000000E+0000   0.1893750600E+0001
   0.1011011011E+0000   0.9905761244E-0001   0.0000000000E+0000   0.1892612830E+0001   0.0000000000E+0000   0.1892612830E+0001
   0.1021021021E+0000   0.9903684227E-0001   0.0000000000E+0000   0.1891473314E+0001   0.0000000000E+0000   0.1891473314E+0001
   0.1031031031E+0000   0.9901584687E-0001   0.0000000000E+0000   0.1890332026E+0001   0.0000000000E+0000   0.1890332026E+0001
   0.1041041041E+0000   0.9899452630E-0001   0.0000000000E+0000   0.1889188840E+0001   0.0000000000E+0000   0.1889188840E+0001
   0.1051051051E+0000   0.9897295019E-0001   0.0000000000E+0000   0.1888043880E+0001   0.0000000000E+0000   0.1888043880E+0001
   0.1061061061E+0000   0.9895111768E-0001   0.0000000000E+0000   0.1886897138E+0001   0.0000000000E+0000   0.1886897138E+0001
   0.1071071071E+0000   0.9892896733E-0001   0.0000000000E+0000   0.1885748513E+0001   0.0000000000E+0000   0.1885748513E+0001
   0.1081081081E+0000   0.9890657420E-0001   0.0000000000E+0000   0.1884598023E+0001   0.0000000000E+0000   0.1884598023E+0001
   0.1091091091E+0000   0.9888392164E-0001   0.0000000000E+0000   0.1883445724E+0001   0.0000000000E+0000   0.1883445724E+0001
   0.1101101101E+0000   0.9886097358E-0001   0.0000000000E+0000   0.1882291574E+0001   0.0000000000E+0000   0.1882291574E+0001
   0.1111111111E+0000   0.9883767590E-0001   0.0000000000E+0000   0.1881135466E+0001   0.0000000000E+0000   0.1881135466E+0001
   0.1121121121E+0000   0.9881419231E-0001   0.0000000000E+0000   0.1879977523E+0001   0.0000000000E+0000   0.1879977523E+0001
   0.1131131131E+0000   0.9879044545E-0001   0.0000000000E+0000   0.1878817737E+0001   0.0000000000E+0000   0.1878817737E+0001
   0.1141141141E+0000   0.9876626604E-0001   0.0000000000E+0000   0.1877655930E+0001   0.0000000000E+0000   0.1877655930E+0001
   0.1151151151E+0000   0.9874189144E-0001   0.0000000000E+0000   0.1876492254E+0001   0.0000000000E+0000   0.1876492254E+0001
   0.1161161161E+0000   0.9871729972E-0001   0.0000000000E+0000   0.1875326708E+0001   0.0000000000E+0000   0.1875326708E+0001
   0.1171171171E+0000   0.9869228846E-0001   0.0000000000E+0000   0.1874159130E+0001   0.0000000000E+0000   0.1874159130E+0001
   0.1181181181E+0000   0.9866698089E-0001   0.0000000000E+0000   0.1872989634E+0001   0.0000000000E+0000   0.1872989634E+0001
   0.1191191191E+0000   0.9864153357E-0001   0.0000000000E+0000   0.1871818239E+0001   0.0000000000E+0000   0.1871818239E+0001
   0.1201201201E+0000   0.9861566134E-0001   0.0000000000E+0000   0.1870644783E+0001   0.0000000000E+0000   0.1870644783E+0001
   0.1211211211E+0000   0.9858948296E-0001   0.0000000000E+0000   0.1869469377E+0001   0.0000000000E+0000   0.1869469377E+0001
   0.1221221221E+0000   0.9856310910E-0001   0.0000000000E+0000   0.1868292044E+0001   0.0000000000E+0000   0.1868292044E+0001
   0.1231231231E+0000   0.9853634636E-0001   0.0000000000E+0000   0.1867112602E+0001   0.0000000000E+0000   0.1867112602E+0001
   0.1241241241E+0000   0.9850928860E-0001   0.0000000000E+0000   0.1865931195E+0001   0.0000000000E+0000   0.1865931195E+0001
   0.1251251251E+0000   0.9848197461E-0001   0.0000000000E+0000   0.1864747821E+0001   0.0000000000E+0000   0.1864747821E+0001
   0.1261261261E+0000   0.9845430534E-0001   0.0000000000E+0000   0.1863562296E+0001   0.0000000000E+0000   0.1863562296E+0001
   0.1271271271E+0000   0.9842635764E-0001   0.0000000000E+0000   0.1862374799E+0001   0.0000000000E+0000   0.1862374799E+0001
   0.1281281281E+0000   0.9839806727E-0001   0.0000000000E+0000   0.1861185254E+0001   0.0000000000E+0000   0.1861185254E+0001
   0.1291291291E+0000   0.9836950036E-0001   0.0000000000E+0000   0.1859993576E+0001   0.0000000000E+0000   0.1859993576E+0001
   0.1301301301E+0000   0.9834065230E-0001   0.0000000000E+0000   0.1858799897E+0001   0.0000000000E+0000   0.1858799897E+0001
   0.1311311311E+0000   0.9831138103E-0001   0.0000000000E+0000   0.1857604069E+0001   0.0000000000E+0000   0.1857604069E+0001
   0.1321321321E+0000   0.9828189378E-0001   0.0000000000E+0000   0.1856406146E+0001   0.0000000000E+0000   0.1856406146E+0001
   0.1331331331E+0000   0.9825212350E-0001   0.0000000000E+0000   0.1855206184E+0001   0.0000000000E+0000   0.1855206184E+0001
   0.1341341341E+0000   0.9822185533E-0001   0.0000000000E+0000   0.1854003972E+0001   0.0000000000E+0000   0.1854003972E+0001
   0.1351351351E+0000   0.9819144822E-0001   0.0000000000E+0000   0.1852799712E+0001   0.0000000000E+0000   0.1852799712E+0001
   0.1361361361E+0000   0.9816064843E-0001   0.0000000000E+0000   0.1851593277E+0001   0.0000000000E+0000   0.1851593277E+0001
   0.1371371371E+0000   0.9812944869E-0001   0.0000000000E+0000   0.1850384664E+0001   0.0000000000E+0000   0.1850384664E+0001
   0.1381381381E+0000   0.9809811459E-0001   0.0000000000E+0000   0.1849173964E+0001   0.0000000000E+0000   0.1849173964E+0001
   0.1391391391E+0000   0.9806626517E-0001   0.0000000000E+0000   0.1847960953E+0001   0.0000000000E+0000   0.1847960953E+0001
   0.1401401401E+0000   0.9803415173E-0001   0.0000000000E+0000   0.1846745848E+0001   0.0000000000E+0000   0.1846745848E+0001
   0.1411411411E+0000   0.9800173505E-0001   0.0000000000E+0000   0.1845528482E+0001   0.0000000000E+0000   0.1845528482E+0001
   0.1421421421E+0000   0.9796893664E-0001   0.0000000000E+0000   0.1844308914E+0001   0.0000000000E+0000   0.1844308914E+0001
   0.1431431431E+0000   0.9793584423E-0001   0.0000000000E+0000   0.1843087151E+0001   0.0000000000E+0000   0.1843087151E+0001
   0.1441441441E+0000   0.9790238332E-0001   0.0000000000E+0000   0.1841863074E+0001   0.0000000000E+0000   0.1841863074E+0001
   0.1451451451E+0000   0.9786862616E-0001   0.0000000000E+0000   0.1840636855E+0001   0.0000000000E+0000   0.1840636855E+0001
   0.1461461461E+0000   0.9783444980E-0001   0.0000000000E+0000   0.1839408230E+0001   0.0000000000E+0000   0.1839408230E+0001
   0.1471471471E+0000   0.9780002296E-0001   0.0000000000E+0000   0.1838177438E+0001   0.0000000000E+0000   0.1838177438E+0001
   0.1481481481E+0000   0.9776512204E-0001   0.0000000000E+0000   0.1836944280E+0001   0.0000000000E+0000   0.1836944280E+0001
   0.1491491491E+0000   0.9773002021E-0001   0.0000000000E+0000   0.1835708869E+0001   0.0000000000E+0000   0.1835708869E+0001
   0.1501501502E+0000   0.9769447330E-0001   0.0000000000E+0000   0.1834471123E+0001   0.0000000000E+0000   0.1834471123E+0001
   0.1511511512E+0000   0.9765859978E-0001   0.0000000000E+0000   0.1833231044E+0001   0.0000000000E+0000   0.1833231044E+0001
   0.1521521522E+0000   0.9762240962E-0001   0.0000000000E+0000   0.1831988652E+0001   0.0000000000E+0000   0.1831988652E+0001
   0.1531531532E+0000   0.9758574316E-0001   0.0000000000E+0000   0.1830743857E+0001   0.0000000000E+0000   0.1830743857E+0001
   0.1541541542E+0000   0.9754889432E-0001   0.0000000000E+0000   0.1829496763E+0001   0.0000000000E+0000   0.1829496763E+0001
   0.1551551552E+0000   0.9751152085E-0001   0.0000000000E+0000   0.1828247210E+0001   0.0000000000E+0000   0.1828247210E+0001
   0.1561561562E+0000   0.9747392159E-0001   0.0000000000E+0000   0.1826995360E+0001   0.0000000000E+0000   0.1826995360E+0001
   0.1571571572E+0000   0.9743584689E-0001   0.0000000000E+0000   0.1825741003E+0001   0.0000000000E+0000   0.1825741003E+0001
   0.1581581582E+0000   0.9739747735E-0001   0.0000000000E+0000   0.1824484341E+0001   0.0000000000E+0000   0.1824484341E+0001
   0.1591591592E+0000   0.9735869629E-0001   0.0000000000E+0000   0.1823225133E+0001   0.0000000000E+0000   0.1823225133E+0001
   0.1601601602E+0000   0.9731957012E-0001   0.0000000000E+0000   0.1821963602E+0001   0.0000000000E+0000   0.1821963602E+0001
   0.1611611612E+0000   0.9728005509E-0001   0.0000000000E+0000   0.1820699497E+0001   0.0000000000E+0000   0.1820699497E+0001
   0.1621621622E+0000   0.9724020600E-0001   0.0000000000E+0000   0.1819433038E+0001   0.0000000000E+0000   0.1819433038E+0001
   0.1631631632E+0000   0.9719990939E-0001   0.0000000000E+0000   0.1818163989E+0001   0.0000000000E+0000   0.1818163989E+0001
   0.1641641642E+0000   0.9715932124E-0001   0.0000000000E+0000   0.1816892546E+0001   0.0000000000E+0000   0.1816892546E+0001
   0.1651651652E+0000   0.9711824536E-0001   0.0000000000E+0000   0.1815618506E+0001   0.0000000000E+0000   0.1815618506E+0001
   0.1661661662E+0000   0.9707690181E-0001   0.0000000000E+0000   0.1814342019E+0001   0.0000000000E+0000   0.1814342019E+0001
   0.1671671672E+0000   0.9703505014E-0001   0.0000000000E+0000   0.1813062942E+0001   0.0000000000E+0000   0.1813062942E+0001
   0.1681681682E+0000   0.9699293990E-0001   0.0000000000E+0000   0.1811781353E+0001   0.0000000000E+0000   0.1811781353E+0001
   0.1691691692E+0000   0.9695031882E-0001   0.0000000000E+0000   0.1810497190E+0001   0.0000000000E+0000   0.1810497190E+0001
   0.1701701702E+0000   0.9690742121E-0001   0.0000000000E+0000   0.1809210440E+0001   0.0000000000E+0000   0.1809210440E+0001
   0.1711711712E+0000   0.9686405677E-0001   0.0000000000E+0000   0.1807921145E+0001   0.0000000000E+0000   0.1807921145E+0001
   0.1721721722E+0000   0.9682032785E-0001   0.0000000000E+0000   0.1806629175E+0001   0.0000000000E+0000   0.1806629175E+0001
   0.1731731732E+0000   0.9677621767E-0001   0.0000000000E+0000   0.1805334700E+0001   0.0000000000E+0000   0.1805334700E+0001
   0.1741741742E+0000   0.9673164281E-0001   0.0000000000E+0000   0.1804037447E+0001   0.0000000000E+0000   0.1804037447E+0001
   0.1751751752E+0000   0.9668670360E-0001   0.0000000000E+0000   0.1802737667E+0001   0.0000000000E+0000   0.1802737667E+0001
   0.1761761762E+0000   0.9664133796E-0001   0.0000000000E+0000   0.1801435135E+0001   0.0000000000E+0000   0.1801435135E+0001
   0.1771771772E+0000   0.9659553502E-0001   0.0000000000E+0000   0.1800129972E+0001   0.0000000000E+0000   0.1800129972E+0001
   0.1781781782E+0000   0.9654940627E-0001   0.0000000000E+0000   0.1798822138E+0001   0.0000000000E+0000   0.1798822138E+0001
   0.1791791792E+0000   0.9650273103E-0001   0.0000000000E+0000   0.1797511540E+0001   0.0000000000E+0000   0.1797511540E+0001
   0.1801801802E+0000   0.9645582290E-0001   0.0000000000E+0000   0.1796198335E+0001   0.0000000000E+0000   0.1796198335E+0001
   0.1811811812E+0000   0.9640827803E-0001   0.0000000000E+0000   0.1794882262E+0001   0.0000000000E+0000   0.1794882262E+0001
   0.1821821822E+0000   0.9636048445E-0001   0.0000000000E+0000   0.1793563528E+0001   0.0000000000E+0000   0.1793563528E+0001
   0.1831831832E+0000   0.9631216258E-0001   0.0000000000E+0000   0.1792242029E+0001   0.0000000000E+0000   0.1792242029E+0001
   0.1841841842E+0000   0.9626347451E-0001   0.0000000000E+0000   0.1790917704E+0001   0.0000000000E+0000   0.1790917704E+0001
   0.1851851852E+0000   0.9621433587E-0001   0.0000000000E+0000   0.1789590688E+0001   0.0000000000E+0000   0.1789590688E+0001
   0.1861861862E+0000   0.9616477978E-0001   0.0000000000E+0000   0.1788260755E+0001   0.0000000000E+0000   0.1788260755E+0001
   0.1871871872E+0000   0.9611473190E-0001   0.0000000000E+0000   0.1786928051E+0001   0.0000000000E+0000   0.1786928051E+0001
   0.1881881882E+0000   0.9606438713E-0001   0.0000000000E+0000   0.1785592569E+0001   0.0000000000E+0000   0.1785592569E+0001
   0.1891891892E+0000   0.9601342057E-0001   0.0000000000E+0000   0.1784254115E+0001   0.0000000000E+0000   0.1784254115E+0001
   0.1901901902E+0000   0.9596212553E-0001   0.0000000000E+0000   0.1782912878E+0001   0.0000000000E+0000   0.1782912878E+0001
   0.1911911912E+0000   0.9591036230E-0001   0.0000000000E+0000   0.1781568743E+0001   0.0000000000E+0000   0.1781568743E+0001
   0.1921921922E+0000   0.9585805513E-0001   0.0000000000E+0000   0.1780221646E+0001   0.0000000000E+0000   0.1780221646E+0001
   0.1931931932E+0000   0.9580544386E-0001   0.0000000000E+0000   0.1778871718E+0001   0.0000000000E+0000   0.1778871718E+0001
   0.1941941942E+0000   0.9575224501E-0001   0.0000000000E+0000   0.1777518828E+0001   0.0000000000E+0000   0.1777518828E+0001
   0.1951951952E+0000   0.9569868667E-0001   0.0000000000E+0000   0.1776162954E+0001   0.0000000000E+0000   0.1776162954E+0001
   0.1961961962E+0000   0.9564464446E-0001   0.0000000000E+0000   0.1774804196E+0001   0.0000000000E+0000   0.1774804196E+0001
   0.1971971972E+0000   0.9559015798E-0001   0.0000000000E+0000   0.1773442430E+0001   0.0000000000E+0000   0.1773442430E+0001
   0.1981981982E+0000   0.9553514885E-0001   0.0000000000E+0000   0.1772077626E+0001   0.0000000000E+0000   0.1772077626E+0001
   0.1991991992E+0000   0.9547969362E-0001   0.0000000000E+0000   0.1770709885E+0001   0.0000000000E+0000   0.1770709885E+0001
   0.2002002002E+0000   0.9542385707E-0001   0.0000000000E+0000   0.1769339120E+0001   0.0000000000E+0000   0.1769339120E+0001
   0.2012012012E+0000   0.9536736340E-0001   0.0000000000E+0000   0.1767965223E+0001   0.0000000000E+0000   0.1767965223E+0001
   0.2022022022E+0000   0.9531051851E-0001   0.0000000000E+0000   0.1766588326E+0001   0.0000000000E+0000   0.1766588326E+0001
   0.2032032032E+0000   0.9525322515E-0001   0.0000000000E+0000   0.1765208410E+0001   0.0000000000E+0000   0.1765208410E+0001
   0.2042042042E+0000   0.9519524804E-0001   0.0000000000E+0000   0.1763825260E+0001   0.0000000000E+0000   0.1763825260E+0001
   0.2052052052E+0000   0.9513694642E-0001   0.0000000000E+0000   0.1762439059E+0001   0.0000000000E+0000   0.1762439059E+0001
   0.2062062062E+0000   0.9507812836E-0001   0.0000000000E+0000   0.1761049792E+0001   0.0000000000E+0000   0.1761049792E+0001
   0.2072072072E+0000   0.9501880648E-0001   0.0000000000E+0000   0.1759657350E+0001   0.0000000000E+0000   0.1759657350E+0001
